% ---------------------------------- FINITE-SOURCE RUPTURE MODEL --------------------------------
%
% Event : FLORES REGION, INDONESIA  1992/12/12 [Hayes (NEIC,2014)]
% EventTAG: p0005j5aHAYES
%
% Loc  : LAT = -8.5100  LON = 121.8900  DEP = 28.0
% Size : LEN = 240 km  WID = 90 km  Mw = 7.73  Mo = 5.1449486e+20 Nm
% Mech : STRK = 88  DIP = 34  RAKE = 95  Htop = 0.31 km
% Rupt : HypX = 125 km  Hypz = 49.5 km  avTr = 3.09 s  avVr = 2.39 km/s
%
% ---------------------------------- inversion-related parameters --------------------------------
%
% Invs : Nx = 24  Nz = 10  Fmin = 0.002 Hz  Fmax = 1 Hz
% Invs : Dx = 10 km  Dz = 9.0 km
% Invs : Ntw = 5  Nsg = 1    (# of time-windows,# of fault segments)
% Invs : LEN = 2.4 s  SHF = 1.2 s    (time-window length and time-shift)
% SVF  : Asymetriccosine    (type of slip-velocity function used)
%
% Data : SGM TELE TRIL LEVEL GPS INSAR SURF OTHER
% Data : 0 25 0 0 0 0 25 0
% Data : 0 140.33 0 0 0 0 140.33 0
% Data : 0 33.32 0 0 0 0 33.32 0
%
%--------------------------------------------------------------------------------------------------
%
% VELOCITY-DENSITY STRUCTURE
% No. of layers = 7
%
% DEPTH P-VEL S-VEL DENS QP QS
% [km] [km/s] [km/s] [g/cm^3]
%   0.00 2.50 1.20 2.10  1000   500
%   1.00 4.00 2.10 2.40  1000   500
%   2.50 6.00 3.40 2.70  1000   500
%  13.50 6.60 3.70 2.90  1000   500
%  23.50 7.20 4.00 3.10  1000   500
%  33.50 8.08 4.47 3.38  1200   500
% 229.50 8.59 4.66 3.45   360   140
%
%--------------------------------------------------------------------------------------------------
% 3-Feb-2017 created by GPH (ghayes@usgs.gov)
%--------------------------------------------------------------------------------------------------
%
% SOURCE MODEL PARAMETERS
% Nsbfs = 240 subfaults
% X,Y,Z coordinates in km; SLIP in m
% if applicable: RAKE in deg, RISE in s, TRUP in s, slip in each TW in m
%
% Coordinates are given for center of each subfault or segment: |'|
% Origin of local coordinate system at epicenter: X (EW) = 0, Y (NS) = 0
% LAT LON X==EW Y==NS Z SLIP RAKE TRUP RISE SF_MOMENT
%--------------------------------------------------------------------------------------------------
 -8.1431  122.7875   98.6638   44.4189   2.8363  0.3185  115.3122  46.4000  2.4000  8.95e+17
 -8.1399  122.8785  108.6818   44.7507   2.8363  0.0019  101.5639  49.6000  6.0000  5.20e+15
 -8.2793  120.7893 -121.2539   29.2165   7.8691  0.0953   93.4632  59.6000  1.2000  2.68e+17
 -8.2761  120.8802 -111.2521   29.5993   7.8691  1.2880   82.5125  53.4000  1.2000  3.62e+18
 -8.2730  120.9711 -101.2502   29.9687   7.8691  1.3400   78.4216  45.4000  1.2000  3.76e+18
 -8.2698  121.0621  -91.2371   30.3469   7.8691  0.3795   87.1780  41.2000  6.0000  1.07e+18
 -8.2667  121.1530  -81.2348   30.7116   7.8691  0.1166   88.3483  36.8000  1.2000  3.28e+17
 -8.2636  121.2439  -71.2323   31.0740   7.8691  0.5638  116.9195  32.4000  1.2000  1.58e+18
 -8.2604  121.3349  -61.2187   31.4452   7.8691  0.1890  113.5999  27.8000  6.0000  5.31e+17
 -8.2573  121.4258  -51.2159   31.8030   7.8691  0.9672   90.2948  24.0000  1.2000  2.72e+18
 -8.2541  121.5168  -41.2019   32.1695   7.8691  1.5337   99.9524  21.2000  1.2000  4.31e+18
 -8.2510  121.6077  -31.1988   32.5226   7.8691  2.0739   87.3651  19.4000  2.4000  5.83e+18
 -8.2479  121.6986  -21.1956   32.8734   7.8691  2.2371   98.5521  16.4000  6.0000  6.28e+18
 -8.2447  121.7896  -11.1811   33.2330   7.8691  3.1013  109.5001  13.0000  1.2000  8.71e+18
 -8.2416  121.8805   -1.1775   33.5791   7.8691  3.1646  104.2545  13.0000  2.4000  8.89e+18
 -8.2384  121.9715    8.8372   33.9340   7.8691  2.1198  100.6752  13.4000  3.6000  5.95e+18
 -8.2353  122.0624   18.8411   34.2755   7.8691  1.2345  101.1469  15.8000  2.4000  3.47e+18
 -8.2322  122.1533   28.8452   34.6146   7.8691  0.8764  102.4280  18.8000  2.4000  2.46e+18
 -8.2290  122.2443   38.8605   34.9626   7.8691  1.5531  112.2226  21.0000  6.0000  4.36e+18
 -8.2259  122.3352   48.8648   35.2971   7.8691  1.8313  100.6331  24.0000  6.0000  5.14e+18
 -8.2227  122.4262   58.8804   35.6404   7.8691  2.7361  111.3645  28.6000  4.8000  7.69e+18
 -8.2196  122.5171   68.8851   35.9703   7.8691  2.5992  121.4233  30.8000  2.4000  7.30e+18
 -8.2165  122.6080   78.8899   36.2979   7.8691  1.4776  118.9138  36.0000  6.0000  4.15e+18
 -8.2133  122.6990   88.9060   36.6342   7.8691  0.7853  103.2019  38.8000  1.2000  2.21e+18
 -8.2102  122.7899   98.9111   36.9572   7.8691  0.0096   83.8180  43.4000  3.6000  2.69e+16
 -8.2070  122.8809  108.9275   37.2889   7.8691  0.0818   91.0941  46.8000  1.2000  2.30e+17
 -8.3464  120.7916 -120.9855   21.7559  12.9018  0.0649   70.7138  59.6000  1.2000  1.82e+17
 -8.3432  120.8826 -110.9745   22.1388  12.9018  0.9527   79.8302  53.6000  1.2000  2.68e+18
 -8.3401  120.9735 -100.9742   22.5081  12.9018  0.4825   66.6906  45.6000  1.2000  1.36e+18
 -8.3369  121.0644  -90.9738   22.8863  12.9018  0.0209   87.6951  40.6000  1.2000  5.87e+16
 -8.3338  121.1554  -80.9567   23.2511  12.9018  0.0832   73.9227  36.6000  3.6000  2.34e+17
 -8.3307  121.2463  -70.9560   23.6135  12.9018  0.1937   87.2695  30.8000  1.2000  5.44e+17
 -8.3275  121.3373  -60.9441   23.9846  12.9018  0.3262   67.2641  25.8000  1.2000  9.16e+17
 -8.3244  121.4282  -50.9430   24.3424  12.9018  0.6551  106.2792  23.8000  4.8000  1.84e+18
 -8.3212  121.5191  -40.9418   24.7089  12.9018  0.6727  108.7670  18.6000  2.4000  1.89e+18
 -8.3181  121.6101  -30.9294   25.0619  12.9018  1.4733   87.7070  15.4000  6.0000  4.14e+18
 -8.3150  121.7010  -20.9278   25.4126  12.9018  2.6912  100.1389  12.8000  1.2000  7.56e+18
 -8.3118  121.7920  -10.9151   25.7722  12.9018  3.3339  117.7303  10.0000  1.2000  9.37e+18
 -8.3087  121.8829   -0.9133   26.1182  12.9018  3.2734  107.5002   9.6000  2.4000  9.20e+18
 -8.3055  121.9738    9.0888   26.4731  12.9018  1.9523   90.9690  10.0000  1.2000  5.48e+18
 -8.3024  122.0648   19.1020   26.8145  12.9018  1.2848  105.2741  12.6000  2.4000  3.61e+18
 -8.2993  122.1557   29.1044   27.1536  12.9018  1.0721  124.0398  15.0000  6.0000  3.01e+18
 -8.2961  122.2467   39.1179   27.5014  12.9018  1.4389  124.2495  18.4000  3.6000  4.04e+18
 -8.2930  122.3376   49.1206   27.8359  12.9018  1.4310  123.7859  22.0000  1.2000  4.02e+18
 -8.2898  122.4285   59.1234   28.1791  12.9018  2.4968  112.9623  24.4000  1.2000  7.01e+18
 -8.2867  122.5195   69.1374   28.5089  12.9018  2.6430  115.3008  29.2000  4.8000  7.42e+18
 -8.2836  122.6104   79.1405   28.8363  12.9018  1.7109  107.0707  32.0000  1.2000  4.81e+18
 -8.2804  122.7013   89.1439   29.1726  12.9018  0.6269   87.6341  37.4000  3.6000  1.76e+18
 -8.2773  122.7923   99.1583   29.4954  12.9018  0.5081   89.8671  39.4000  1.2000  1.43e+18
 -8.2741  122.8832  109.1620   29.8270  12.9018  0.0968  116.3059  45.8000  4.8000  2.72e+17
 -8.4135  120.7940 -120.7006   14.2954  17.9345  0.0757   83.7455  61.2000  2.4000  2.71e+17
 -8.4103  120.8849 -110.7023   14.6782  17.9345  1.0225   86.0675  55.6000  6.0000  3.65e+18
 -8.4072  120.9759 -100.6927   15.0476  17.9345  0.0025   80.4815  47.8000  2.4000  9.08e+15
 -8.4041  121.0668  -90.6941   15.4147  17.9345  0.0182  100.3036  41.8000  3.6000  6.49e+16
 -8.4009  121.1577  -80.6952   15.7905  17.9345  0.0824  117.7934  35.4000  4.8000  2.94e+17
 -8.3978  121.2487  -70.6852   16.1529  17.9345  0.0039   99.3898  31.6000  4.8000  1.38e+16
 -8.3946  121.3396  -60.6861   16.5240  17.9345  0.0594   81.8430  26.0000  3.6000  2.12e+17
 -8.3915  121.4306  -50.6757   16.8817  17.9345  0.0324   77.7030  21.4000  3.6000  1.16e+17
 -8.3884  121.5215  -40.6762   17.2371  17.9345  0.1150   98.3658  17.6000  3.6000  4.11e+17
 -8.3852  121.6124  -30.6765   17.6012  17.9345  1.7943   83.5538  12.4000  1.2000  6.41e+18
 -8.3821  121.7034  -20.6657   17.9519  17.9345  2.2496  100.7246  11.2000  4.8000  8.04e+18
 -8.3789  121.7943  -10.6657   18.3114  17.9345  2.3375  114.3271   6.8000  1.2000  8.35e+18
 -8.3758  121.8853   -0.6546   18.6574  17.9345  1.8541  106.6995   5.8000  3.6000  6.62e+18
 -8.3726  121.9762    9.3458   19.0122  17.9345  1.2110   77.0655   6.6000  1.2000  4.33e+18
 -8.3695  122.0671   19.3462   19.3535  17.9345  0.6477   85.1580   8.8000  1.2000  2.31e+18
 -8.3664  122.1581   29.3579   19.6925  17.9345  0.5364  123.4335  13.2000  6.0000  1.92e+18
 -8.3632  122.2490   39.3587   20.0403  17.9345  1.0201  123.9575  17.6000  2.4000  3.64e+18
 -8.3601  122.3400   49.3706   20.3747  17.9345  1.0340  121.7928  20.8000  2.4000  3.69e+18
 -8.3569  122.4309   59.3718   20.7178  17.9345  1.7667  119.7743  24.6000  2.4000  6.31e+18
 -8.3538  122.5218   69.3730   21.0475  17.9345  1.6255  122.4667  28.8000  6.0000  5.81e+18
 -8.3507  122.6128   79.3855   21.3748  17.9345  1.1963  124.8520  31.4000  3.6000  4.27e+18
 -8.3475  122.7037   89.3871   21.7110  17.9345  0.8894  123.1162  36.0000  3.6000  3.18e+18
 -8.3444  122.7947   99.3998   22.0337  17.9345  0.4672  108.8844  38.2000  1.2000  1.67e+18
 -8.3412  122.8856  109.4017   22.3652  17.9345  0.0078   87.2725  42.8000  1.2000  2.79e+16
 -8.4806  120.7964 -120.4156    6.8348  22.9673  0.0392   72.0669  61.2000  1.2000  1.40e+17
 -8.4774  120.8873 -110.4191    7.2177  22.9673  0.6163   84.0564  58.0000  6.0000  2.20e+18
 -8.4743  120.9782 -100.4223    7.5871  22.9673  0.0069   77.9406  48.8000  3.6000  2.46e+16
 -8.4712  121.0692  -90.4143    7.9541  22.9673  0.0031   95.1198  40.8000  1.2000  1.12e+16
 -8.4680  121.1601  -80.4173    8.3300  22.9673  0.1004  117.6729  35.4000  2.4000  3.59e+17
 -8.4649  121.2511  -70.4090    8.6923  22.9673  0.0145  114.2676  29.6000  1.2000  5.17e+16
 -8.4617  121.3420  -60.4116    9.0635  22.9673  0.0094  124.7397  25.4000  2.4000  3.37e+16
 -8.4586  121.4329  -50.4139    9.4211  22.9673  0.0055   88.0017  20.0000  1.2000  1.96e+16
 -8.4555  121.5239  -40.4052    9.7764  22.9673  0.7397  105.2804  15.0000  1.2000  2.64e+18
 -8.4523  121.6148  -30.4072   10.1405  22.9673  1.6565   93.7886  12.0000  2.4000  5.92e+18
 -8.4492  121.7057  -20.4091   10.4912  22.9673  1.3783  113.2913   7.8000  6.0000  4.92e+18
 -8.4460  121.7967  -10.3999   10.8506  22.9673  1.2085  113.2497   4.8000  4.8000  4.32e+18
 -8.4429  121.8876   -0.4015   11.1965  22.9673  2.0320  112.1414   2.6000  2.4000  7.26e+18
 -8.4398  121.9786    9.6081   11.5402  22.9673  1.4298   80.2578   4.2000  2.4000  5.11e+18
 -8.4366  122.0695   19.6069   11.8925  22.9673  0.0617   88.3345   7.2000  2.4000  2.21e+17
 -8.4335  122.1604   29.6058   12.2315  22.9673  0.1223   80.9255  13.6000  4.8000  4.37e+17
 -8.4303  122.2514   39.6159   12.5792  22.9673  0.2249  123.5299  16.8000  1.2000  8.04e+17
 -8.4272  122.3423   49.6151   12.9135  22.9673  0.4453  108.8711  20.6000  1.2000  1.59e+18
 -8.4241  122.4333   59.6255   13.2454  22.9673  0.7867  114.2573  25.4000  2.4000  2.81e+18
 -8.4209  122.5242   69.6250   13.5861  22.9673  0.3625  116.5494  30.4000  4.8000  1.30e+18
 -8.4178  122.6151   79.6247   13.9133  22.9673  0.4848  124.4636  33.8000  3.6000  1.73e+18
 -8.4146  122.7061   89.6356   14.2494  22.9673  1.2295  122.2657  35.8000  2.4000  4.39e+18
 -8.4115  122.7970   99.6356   14.5720  22.9673  0.8195  123.0836  40.8000  4.8000  2.93e+18
 -8.4083  122.8880  109.6468   14.9033  22.9673  0.0638  116.3256  42.8000  1.2000  2.28e+17
 -8.5477  120.7987 -120.1417   -0.6257  28.0000  0.0727   77.5316  61.4000  2.4000  3.24e+17
 -8.5445  120.8897 -110.1358   -0.2428  28.0000  0.0140  101.8849  55.8000  2.4000  6.23e+16
 -8.5414  120.9806 -100.1408    0.1266  28.0000  0.0032  120.6398  49.4000  4.8000  1.43e+16
 -8.5383  121.0715  -90.1456    0.4936  28.0000  0.0066   95.5924  41.6000  2.4000  2.93e+16
 -8.5351  121.1625  -80.1393    0.8694  28.0000  0.9350  124.4097  34.8000  1.2000  4.17e+18
 -8.5320  121.2534  -70.1438    1.2318  28.0000  0.0085  100.1191  31.4000  6.0000  3.78e+16
 -8.5288  121.3444  -60.1371    1.6029  28.0000  0.0095  118.3468  26.8000  6.0000  4.26e+16
 -8.5257  121.4353  -50.1412    1.9605  28.0000  0.0089  102.9214  22.2000  6.0000  3.99e+16
 -8.5226  121.5262  -40.1452    2.3158  28.0000  1.0745  115.2715  14.6000  1.2000  4.80e+18
 -8.5194  121.6172  -30.1380    2.6798  28.0000  1.4049  111.8865  12.2000  4.8000  6.27e+18
 -8.5163  121.7081  -20.1416    3.0304  28.0000  0.6174  124.0157   6.2000  1.2000  2.76e+18
 -8.5131  121.7991  -10.1341    3.3898  28.0000  1.8184  104.7709   2.0000  1.2000  8.12e+18
 -8.5100  121.8900   -0.1374    3.7357  28.0000  2.9746  109.7052   0.6000  1.2000  1.33e+19
 -8.5069  121.9809    9.8594    4.0792  28.0000  1.9989   75.0694   3.2000  3.6000  8.92e+18
 -8.5037  122.0719   19.8674    4.4316  28.0000  0.1762   67.4916   6.4000  1.2000  7.86e+17
 -8.5006  122.1628   29.8646    4.7704  28.0000  0.0270  103.4772  12.4000  2.4000  1.20e+17
 -8.4974  122.2538   39.8729    5.1181  28.0000  0.0190  121.2636  18.8000  3.6000  8.50e+16
 -8.4943  122.3447   49.8704    5.4522  28.0000  0.0565   99.3810  23.0000  1.2000  2.52e+17
 -8.4912  122.4356   59.8681    5.7841  28.0000  0.5943  123.9975  29.4000  6.0000  2.65e+18
 -8.4880  122.5266   69.8769    6.1247  28.0000  0.0297  122.2482  32.2000  3.6000  1.33e+17
 -8.4849  122.6175   79.8749    6.4518  28.0000  0.1746  119.6509  36.0000  4.8000  7.79e+17
 -8.4817  122.7085   89.8840    6.7877  28.0000  1.2378  118.0411  39.4000  6.0000  5.53e+18
 -8.4786  122.7994   99.8823    7.1102  28.0000  0.9382  122.9283  41.4000  3.6000  4.19e+18
 -8.4755  122.8903  109.8807    7.4304  28.0000  0.0590   77.7622  44.4000  2.4000  2.63e+17
 -8.6148  120.8011 -119.8567   -8.0862  33.0327  0.0321  121.6425  60.8000  4.8000  1.43e+17
 -8.6117  120.8920 -109.8636   -7.7145  33.0327  0.0018   81.0714  56.0000  6.0000  8.21e+15
 -8.6085  120.9830  -99.8594   -7.3339  33.0327  0.0042  109.2835  49.4000  4.8000  1.86e+16
 -8.6054  121.0739  -89.8659   -6.9669  33.0327  0.0093   81.7363  42.0000  3.6000  4.15e+16
 -8.6022  121.1649  -79.8613   -6.5911  33.0327  0.9452  123.7506  34.4000  1.2000  4.22e+18
 -8.5991  121.2558  -69.8676   -6.2288  33.0327  0.5371  123.6119  30.6000  3.6000  2.40e+18
 -8.5960  121.3467  -59.8736   -5.8688  33.0327  0.2059  104.6364  26.8000  3.6000  9.19e+17
 -8.5928  121.4377  -49.8685   -5.5001  33.0327  0.0066  101.1712  21.6000  3.6000  2.97e+16
 -8.5897  121.5286  -39.8743   -5.1449  33.0327  0.0540  103.3638  16.4000  1.2000  2.41e+17
 -8.5865  121.6196  -29.8688   -4.7808  33.0327  0.1291  106.6296  11.8000  1.2000  5.77e+17
 -8.5834  121.7105  -19.8742   -4.4303  33.0327  0.0306  109.7701   7.2000  4.8000  1.36e+17
 -8.5802  121.8014   -9.8795   -4.0710  33.0327  1.8044   85.5863   3.2000  1.2000  8.05e+18
 -8.5771  121.8924    0.1265   -3.7252  33.0327  2.9300   94.1734   1.8000  1.2000  1.31e+19
 -8.5740  121.9833   10.1216   -3.3817  33.0327  2.1352   65.7328   3.8000  1.2000  9.53e+18
 -8.5708  122.0742   20.1168   -3.0294  33.0327  0.0670  104.1073   8.4000  1.2000  2.99e+17
 -8.5677  122.1652   30.1233   -2.6906  33.0327  0.0034   70.1941  14.6000  3.6000  1.51e+16
 -8.5645  122.2561   40.1188   -2.3431  33.0327  0.0069  100.2380  19.8000  4.8000  3.09e+16
 -8.5614  122.3471   50.1256   -2.0090  33.0327  0.0341   71.7909  25.4000  2.4000  1.52e+17
 -8.5583  122.4380   60.1215   -1.6773  33.0327  0.9024  124.7606  30.6000  3.6000  4.03e+18
 -8.5551  122.5289   70.1176   -1.3367  33.0327  0.3101  117.5342  32.6000  1.2000  1.38e+18
 -8.5520  122.6199   80.1248   -1.0097  33.0327  0.1967   95.5658  36.6000  6.0000  8.78e+17
 -8.5488  122.7108   90.1212   -0.6739  33.0327  0.3604   92.2721  40.6000  4.8000  1.61e+18
 -8.5457  122.8018  100.1287   -0.3515  33.0327  0.0696  101.6000  42.0000  2.4000  3.11e+17
 -8.5426  122.8927  110.1254   -0.0315  33.0327  0.0053  108.7198  45.6000  2.4000  2.37e+16
 -8.6819  120.8035 -119.5717  -15.5467  38.0655  0.0589  113.2839  57.6000  4.8000  3.58e+17
 -8.6788  120.8944 -109.5804  -15.1750  38.0655  0.0077  106.7818  52.8000  2.4000  4.71e+16
 -8.6756  120.9853  -99.5889  -14.7945  38.0655  0.0022  111.9061  46.6000  1.2000  1.31e+16
 -8.6725  121.0763  -89.5862  -14.4274  38.0655  0.0001   95.3764  41.2000  3.6000  8.47e+14
 -8.6693  121.1672  -79.5944  -14.0517  38.0655  0.0201  118.8926  35.4000  4.8000  1.22e+17
 -8.6662  121.2582  -69.5914  -13.6894  38.0655  0.0397  122.7091  31.2000  2.4000  2.41e+17
 -8.6631  121.3491  -59.5992  -13.3294  38.0655  0.2741  120.9713  27.4000  6.0000  1.67e+18
 -8.6599  121.4400  -49.6069  -12.9607  38.0655  0.0177   89.8605  23.6000  3.6000  1.08e+17
 -8.6568  121.5310  -39.6034  -12.6055  38.0655  0.0132   96.9009  18.0000  1.2000  8.03e+16
 -8.6536  121.6219  -29.6107  -12.2415  38.0655  0.0032   95.0266  15.4000  4.8000  1.92e+16
 -8.6505  121.7129  -19.6069  -11.8910  38.0655  0.0232  107.8837  10.2000  2.4000  1.41e+17
 -8.6474  121.8038   -9.6139  -11.5429  38.0655  0.4904  115.7642   6.6000  1.2000  2.98e+18
 -8.6442  121.8947    0.3793  -11.1860  38.0655  0.8447  124.6902   5.8000  2.4000  5.13e+18
 -8.6411  121.9857   10.3836  -10.8426  38.0655  0.2631  122.5174   7.0000  1.2000  1.60e+18
 -8.6379  122.0766   20.3771  -10.4904  38.0655  0.0337  122.5766  12.0000  2.4000  2.05e+17
 -8.6348  122.1676   30.3818  -10.1517  38.0655  0.0148  117.1673  16.6000  2.4000  8.98e+16
 -8.6316  122.2585   40.3756   -9.8042  38.0655  0.0221   88.4646  20.8000  1.2000  1.34e+17
 -8.6285  122.3494   50.3696   -9.4702  38.0655  0.1657  113.6959  26.4000  6.0000  1.01e+18
 -8.6254  122.4404   60.3748   -9.1386  38.0655  0.6959  122.2124  31.0000  2.4000  4.23e+18
 -8.6222  122.5313   70.3691   -8.7982  38.0655  0.0995  104.6932  33.2000  1.2000  6.05e+17
 -8.6191  122.6223   80.3746   -8.4712  38.0655  0.0050   92.9768  36.8000  2.4000  3.03e+16
 -8.6159  122.7132   90.3692   -8.1355  38.0655  0.0491   67.5007  40.2000  3.6000  2.99e+17
 -8.6128  122.8041  100.3640   -7.8133  38.0655  0.0172   82.9056  42.6000  1.2000  1.04e+17
 -8.6097  122.8951  110.3700   -7.4934  38.0655  0.0070  100.0618  45.6000  1.2000  4.25e+16
 -8.7490  120.8058 -119.2977  -23.0073  43.0982  0.0050  114.5900  54.4000  1.2000  3.06e+16
 -8.7459  120.8968 -109.2971  -22.6355  43.0982  0.0209  116.7066  51.6000  3.6000  1.27e+17
 -8.7427  120.9877  -99.3074  -22.2550  43.0982  0.0207   80.9655  45.6000  6.0000  1.26e+17
 -8.7396  121.0787  -89.3065  -21.8880  43.0982  0.0138  101.0050  39.6000  1.2000  8.36e+16
 -8.7364  121.1696  -79.3165  -21.5122  43.0982  0.1540   97.8404  34.8000  1.2000  9.36e+17
 -8.7333  121.2605  -69.3263  -21.1499  43.0982  0.2614  121.3429  32.4000  3.6000  1.59e+18
 -8.7302  121.3515  -59.3249  -20.7900  43.0982  0.7767  124.0948  29.8000  4.8000  4.72e+18
 -8.7270  121.4424  -49.3343  -20.4213  43.0982  0.3747  124.1639  25.6000  6.0000  2.28e+18
 -8.7239  121.5333  -39.3436  -20.0662  43.0982  0.0262  116.0645  19.8000  6.0000  1.59e+17
 -8.7207  121.6243  -29.3417  -19.7022  43.0982  0.0119   82.3326  15.8000  3.6000  7.21e+16
 -8.7176  121.7152  -19.3506  -19.3518  43.0982  0.0110  115.8612  12.2000  1.2000  6.66e+16
 -8.7145  121.8062   -9.3484  -19.0037  43.0982  0.4659  119.0026  10.2000  2.4000  2.83e+18
 -8.7113  121.8971    0.6430  -18.6469  43.0982  0.7505  124.6783   9.0000  1.2000  4.56e+18
 -8.7082  121.9880   10.6346  -18.3035  43.0982  0.0201   80.0896  12.0000  4.8000  1.22e+17
 -8.7050  122.0790   20.6373  -17.9514  43.0982  0.0212   76.3159  14.0000  4.8000  1.29e+17
 -8.7019  122.1699   30.6292  -17.6128  43.0982  0.0111   79.1972  18.0000  6.0000  6.76e+16
 -8.6988  122.2609   40.6323  -17.2765  43.0982  0.0207   96.2079  22.2000  2.4000  1.26e+17
 -8.6956  122.3518   50.6245  -16.9315  43.0982  0.1438  115.0831  28.2000  6.0000  8.74e+17
 -8.6925  122.4427   60.6169  -16.5999  43.0982  0.4346  123.5945  30.4000  2.4000  2.64e+18
 -8.6893  122.5337   70.6205  -16.2596  43.0982  0.0266  115.8763  35.2000  6.0000  1.62e+17
 -8.6862  122.6246   80.6132  -15.9328  43.0982  0.0995  108.0407  36.2000  1.2000  6.05e+17
 -8.6831  122.7156   90.6171  -15.6083  43.0982  0.0010   81.0982  40.6000  4.8000  6.30e+15
